# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1614312802, 83, 1837, 3402, 868, 0, 10.85%, 140, 19, 29, 1065.28
1614312807, 83, 1861, 3402, 864, 0, 10.85%, 140, 19, 29, 1267.48
1614312812, 83, 1882, 3402, 861, 0, 10.85%, 140, 19, 29, 1136.03
1614312817, 83, 1890, 3402, 860, 0, 10.85%, 140, 19, 29, 807.62
1614312822, 83, 1938, 3403, 858, 0, 10.85%, 140, 19, 29, 1242.91
1614312828, 83, 1943, 3403, 858, 0, 10.85%, 140, 19, 29, 473.26
1614312833, 83, 1956, 3404, 858, 0, 10.85%, 140, 19, 29, 725.89
1614312838, 83, 1963, 3404, 857, 0, 10.85%, 140, 19, 29, 36.98
1614312883, 83, 1967, 3404, 855, 0, 10.85%, 140, 19, 29, 504.00
1614312889, 83, 1970, 3404, 855, 0, 10.85%, 140, 19, 29, 37.01
1614312935, 83, 1995, 3404, 852, 0, 10.85%, 140, 19, 29, 1811.47
1614312940, 83, 2029, 3404, 850, 0, 10.85%, 140, 19, 29, 673.30
1614312945, 83, 2073, 3404, 846, 0, 10.85%, 140, 19, 29, 175.44
1614312950, 83, 2092, 3404, 846, 0, 10.85%, 140, 19, 29, 1244.73
1614312955, 83, 2094, 3404, 845, 0, 10.85%, 140, 19, 29, 132.84
1614312965, 83, 2104, 3404, 844, 0, 10.85%, 140, 19, 29, 142.65
1614312976, 83, 2226, 3406, 843, 2, 10.86%, 140, 19, 29, 1844.00
1614312981, 83, 2745, 3406, 840, 2, 10.86%, 140, 19, 29, 1381.21
1614312986, 83, 2882, 3406, 838, 2, 10.86%, 140, 19, 29, 2606.58
1614312991, 84, 41, 3407, 837, 0, 10.86%, 141, 19, 29, 2134.00
